A_1,A_2,A_3,A_4,A_5,A_6,A_7
1.974,4.2943,4.0627,4.1485,3.7629,3.6744,A
1.9959,4.2576,3.9282,4.1697,3.7807,3.6614,A
2.0372,4.1608,3.8916,4.1935,3.7684,3.6477,A
2.0487,4.1477,3.9158,4.2542,3.7923,3.6022,A
2.0667,4.0153,3.8871,4.2695,3.7824,3.5347,A
2.0921,3.9493,3.8815,4.1986,3.7777,3.5191,A
2.0991,3.924,3.8706,4.2062,3.7704,3.5098,A
2.0651,3.9237,3.9023,4.2059,3.7503,3.5053,A
2.0665,3.8474,3.8834,4.2483,3.6294,3.5133,A
2.0299,3.7602,3.8999,4.2465,3.5703,3.4949,A
2.04,3.7384,3.898,4.2288,3.5406,3.4255,A
2.0722,3.729,3.8587,4.2252,3.5576,3.4127,A
2.1081,3.7643,3.8773,4.1272,3.5649,3.4127,A
2.1297,3.7452,3.8515,4.0336,3.6702,3.4218,A
2.1704,3.7243,3.8233,3.9967,3.6108,3.4049,A
2.0995,3.7373,3.7871,3.9849,3.5998,3.3567,A
2.1013,3.7694,3.7844,3.9913,3.4652,3.3071,A
2.0332,3.7721,3.8425,4.001,3.3894,3.2935,A
1.9961,3.7525,3.83,3.9891,3.3233,3.2833,A
2.0118,3.736,3.8759,4.0001,3.37,3.2215,A
2.0066,3.7859,3.817,3.9749,3.4422,3.0825,A
1.9857,3.803,3.8038,3.9716,3.5205,3.0729,A
1.9501,3.7446,3.8041,3.9616,3.5319,3.1091,A
1.9577,3.738,3.8018,3.8954,3.5599,3.143,A
2.0488,3.7372,3.8213,3.8375,3.6143,3.2141,A
2.07,3.7531,3.8425,3.81,3.6069,3.1984,A
2.0975,3.7708,3.8538,3.873,3.5951,3.2093,A
2.1049,3.7964,3.8708,3.9079,3.599,3.2054,A
2.0921,3.7749,3.8148,4.0302,3.6238,3.1023,A
2.0698,3.7556,3.7628,4.1058,3.6232,3.0664,A
2.0716,3.7646,3.7274,4.1708,3.6247,3.0623,A
2.1017,3.7627,3.7386,4.2775,3.6224,3.0329,A
2.1203,3.7469,3.7473,4.3046,3.6144,2.9371,A
2.1139,3.7822,3.7598,4.2642,3.594,2.908,A
2.1053,3.7988,3.8359,4.2116,3.6019,2.948,A
2.0796,3.7618,3.8968,4.2265,3.6434,3.0264,A
2.0528,3.7532,4.0062,4.2465,3.7543,3.0448,A
2.0355,3.7918,4.0499,4.2441,3.7407,3.0941,A
2.0471,3.8473,4.034,4.2182,3.7468,3.1608,A
2.0614,3.9577,4.0178,4.2149,3.7362,3.2759,A
2.0589,3.9605,3.9986,4.142,3.7215,3.3457,A
2.068,3.9684,3.9994,4.1413,3.7439,3.4007,A
2.0663,3.9869,4.0071,4.1856,3.7362,3.4291,A
2.0323,4.0069,4.0681,4.1995,3.7444,3.4843,A
1.9619,3.9855,4.1333,4.2525,3.7587,3.5375,A
1.9635,4.0102,4.1281,4.3019,3.6542,3.5245,A
1.9046,4.0108,4.1644,4.3108,3.7008,3.5455,A
1.9085,4.0078,4.2654,4.3604,3.7267,3.5644,A
1.9109,4.0001,4.2953,4.4092,3.7496,3.5801,A
1.8968,4.0203,4.2755,4.4014,3.754,3.6113,A
1.8954,4.0374,4.2636,4.4025,3.7451,3.6743,A
1.9186,4.0612,4.2606,4.3943,3.7974,3.7044,A
1.9815,4.0139,4.2715,4.4131,3.7306,3.8027,A
2.0486,3.9911,4.2722,4.4672,3.7771,3.8452,A
2.0551,3.9884,4.2666,4.4662,3.767,3.8744,A
2.0472,3.957,4.2791,4.5001,3.7433,3.8958,A
1.9707,3.9482,4.3104,4.5133,3.673,3.8623,A
1.9491,3.9945,4.3161,4.5133,3.6753,3.8529,A
1.9176,3.9826,4.2963,4.454,3.6695,3.8525,A
1.9653,3.9576,4.2898,4.4338,3.6939,3.8534,A
2.0299,3.9702,4.2977,4.3812,3.6801,3.8568,A
2.089,4.0759,4.3606,4.3381,3.6944,3.8726,A
2.0969,4.1221,4.3807,4.3125,3.6791,3.8732,A
2.0609,4.135,4.4079,4.2528,3.6723,3.9378,A
2.0525,4.1794,4.5421,4.2785,3.6474,4.0283,A
2.0416,4.2676,4.5512,4.2963,3.6457,4.0237,A
2.0269,4.2955,4.5303,4.2935,3.6669,4.0624,A
2.0302,4.3213,4.4907,4.3242,3.614,4.0594,A
2.0288,4.5369,4.4219,4.4111,3.5061,4.0821,A
2.049,4.7262,4.4274,4.5398,3.4972,4.069,A
2.0261,4.7272,4.4601,4.6576,3.5021,4.0481,A
2.0258,4.7002,4.4645,4.6808,3.5094,4.0063,A
2.0455,4.7191,4.454,4.6835,3.5031,3.9565,A
2.0339,4.722,4.4527,4.6856,3.4678,3.968,A
2.0456,4.7211,4.4411,4.6539,3.483,3.9652,A
2.0557,4.7223,4.4039,4.6472,3.4822,3.9364,A
2.0305,4.7617,4.3396,4.628,3.4639,3.8991,A
1.9758,4.7504,4.3328,4.5989,3.4985,3.9192,A
1.9728,4.7633,4.3092,4.6003,3.4437,3.9335,A
1.9884,4.7617,4.2155,4.5915,3.4182,3.9558,A
1.9893,4.7895,4.1499,4.5756,3.4,3.9488,A
2.0087,4.7943,4.1419,4.6092,3.4054,3.9379,A
2.0009,4.7931,4.1479,4.6077,3.3838,3.9137,A
1.9681,4.7904,4.1087,4.6113,3.2682,3.9343,A
1.9032,4.7863,4.0938,4.602,3.2815,3.8712,A
1.8578,4.8002,4.1043,4.5537,3.1691,3.8573,A
1.8816,4.8016,4.1169,4.546,3.1243,3.8159,A
1.885,4.8026,4.1051,4.5193,3.1652,3.7914,A
1.9023,4.8113,4.0665,4.5267,3.2071,3.7754,A
1.9221,4.8018,4.0728,4.6306,3.2397,3.8218,A
1.9205,4.8327,4.0796,4.7189,3.2401,3.9222,A
1.8718,4.8295,4.1003,4.7395,3.2424,4.0143,A
1.8554,4.8199,4.1016,4.9492,3.355,4.067,A
1.8039,4.7653,4.0457,5.0127,3.4288,4.1324,A
1.7931,4.7939,4.0029,5.0109,3.4475,4.2083,A
1.8132,4.8519,4.0144,5.0847,3.4425,4.1619,A
1.8199,4.8548,3.83,5.1134,3.4537,4.0871,A
1.8418,4.863,3.8035,5.1984,3.4689,4.0938,A
1.8366,4.8486,3.7831,5.2069,3.4318,4.0452,A
1.8593,4.854,3.7899,5.1684,3.411,4.0568,A
1.8791,4.7123,3.8564,5.1165,3.4357,4.0389,A
1.8774,4.5258,3.792,5.0567,3.5138,4.091,A
1.9109,4.5168,3.6895,4.9841,3.5441,4.107,A
1.8869,4.5666,3.6536,4.9676,3.5494,4.162,A
1.885,4.5771,3.6729,4.9691,3.6051,4.1632,A
1.9338,4.6166,3.659,4.9618,3.6432,4.1885,A
1.929,4.6412,3.6942,4.9575,3.8155,4.2198,A
1.9331,4.6353,3.7327,4.9632,3.8617,4.2615,A
1.9572,4.5888,3.7366,4.9605,3.8839,4.2748,A
1.9594,4.5875,3.7728,4.9666,3.892,4.2738,A
2.0094,4.5799,3.7799,4.9696,3.8993,4.2779,A
1.9765,4.5819,3.8447,4.9535,3.9587,4.2579,A
1.9637,4.5386,3.9276,4.9381,4.0881,4.2536,A
1.9568,4.5323,3.9167,4.9166,4.113,4.2491,A
1.9828,4.5273,3.904,4.931,4.2148,4.2301,A
1.9909,4.5385,4.0224,4.9851,4.2623,4.209,A
2.0005,4.5508,4.0637,5.0167,4.3203,4.192,A
2.0298,4.5879,4.069,5.0211,4.4023,4.1863,A
2.0137,4.593,4.1009,5.0241,4.4069,4.1884,A
2.0018,4.6415,4.2718,5.026,4.4263,4.1752,A
1.9798,4.6999,4.2916,5.0324,4.4343,4.1768,A
1.9613,4.7098,4.2854,4.9812,4.4674,4.1539,A
1.9795,4.6858,4.286,4.9127,4.5156,4.1327,A
1.9762,4.6906,4.269,4.8894,4.5195,4.1243,A
1.9774,4.6832,4.2658,4.6509,4.4846,4.1652,A
1.9768,4.7434,4.263,4.5489,4.4527,4.1073,A
1.9929,4.7556,4.2708,4.5209,4.4647,4.0544,A
2.0098,4.72,4.1956,4.366,4.4973,4.0404,A
2.0353,4.7563,4.1569,4.2409,4.4992,4.0155,A
2.0374,4.7015,4.161,4.0207,4.4934,4.0216,A
2.0609,4.7521,4.1587,4.0331,4.4958,4.0373,A
2.0138,4.7365,4.1413,4.0506,4.5023,4.0038,A
1.9963,4.8446,4.0966,4.0429,4.5124,4.003,A
1.9794,4.946,4.0648,4.0085,4.5054,3.9495,A
1.9932,5.0139,4.0784,4.0142,4.495,3.9565,A
2.0122,4.9604,4.0828,4.0273,4.4909,3.9135,A
1.987,4.943,4.0829,4.0365,4.4779,3.914,A
1.9572,4.9087,4.0843,4.0684,4.5045,3.9085,A
1.9994,4.8849,4.0605,4.0796,4.4485,3.8559,A
1.9947,4.8811,4.0219,4.0878,4.4741,3.8147,A
1.9478,4.8945,4.0228,4.0648,4.4814,3.831,A
1.9985,4.8998,4.0067,4.0566,4.4676,3.8753,A
1.9645,4.8787,4.0273,4.0485,4.4737,3.8576,A
1.974,4.87,3.9786,4.0566,4.4429,3.8606,A
1.9947,4.8754,3.9363,4.0727,4.3605,3.8954,A
1.9881,4.8703,3.9302,4.0679,4.3383,3.9526,A
1.9664,4.8729,3.9849,4.0353,4.2963,3.9503,A
1.9803,4.8505,3.8659,3.8876,4.2821,3.9632,A
1.9885,4.8637,3.8379,3.79,4.2347,3.967,A
1.9476,4.8475,3.8479,3.8623,4.1076,3.9646,A
1.9341,4.8411,3.796,3.9374,4.0949,3.9887,A
1.9496,4.8298,3.5891,4.0037,4.0685,4.0276,A
1.9469,4.7806,3.5318,4.1227,4.0563,4.0522,A
1.9852,4.783,3.5271,4.2059,3.9881,4.0401,A
1.9715,4.7841,3.6568,4.2592,3.9358,3.9987,A
1.9717,4.7913,3.7912,4.3049,3.9222,3.9347,A
1.9417,4.8301,3.7946,4.3104,3.9236,3.9194,A
1.97,4.7964,3.8412,4.3524,3.9599,3.9559,A
1.9934,4.7253,3.8467,4.4204,3.9802,3.9214,A
2.0076,4.7129,3.8611,4.4506,3.9363,3.9311,A
1.9695,4.671,4.0355,4.4459,3.9508,3.9864,A
1.9415,4.6537,4.1174,4.4272,3.9591,3.975,A
1.8935,4.634,4.1251,4.4178,3.9729,3.9724,A
1.9052,4.645,4.1202,4.3941,3.9893,4.0102,A
1.94,4.4958,4.1233,4.4392,3.9526,4.0195,A
1.9406,4.3086,4.1535,4.5073,3.9266,4.0145,A
1.9258,4.1919,4.2135,4.5172,3.9329,4.0181,A
1.9534,4.224,4.2311,4.5253,4.0382,4.0254,A
1.9751,4.2638,4.2384,4.557,4.1057,4.0291,A
1.9779,4.28,4.2298,4.583,4.0775,3.9724,A
1.9242,4.2585,4.2367,4.694,4.0661,4.023,A
1.9369,4.2665,4.2563,4.7509,4.1951,4.016,A
1.9999,4.2482,4.3956,4.7654,4.3652,4.0293,A
1.999,4.2396,4.775,4.7576,4.4058,3.9731,A
1.986,4.2471,5.0184,4.7604,4.4614,3.9824,A
1.9995,4.2673,5.1285,4.8207,4.4617,4.0073,A
1.9755,4.3397,5.1892,4.838,4.4563,3.9862,A
1.9608,4.3664,5.2357,4.9205,4.4658,3.9235,A
1.9643,4.4478,5.2434,4.9877,4.4318,3.9345,A
1.9745,4.5066,5.2467,5.0125,4.3998,3.9338,A
1.96,4.4786,5.2548,5.0189,4.3861,3.9503,A
1.9747,4.4479,5.2493,5.0103,4.3872,3.9636,A
2.0004,4.4701,5.2524,4.9931,4.3918,3.9905,A
1.9983,4.4625,5.2351,5.0037,4.3839,3.9836,A
2.002,4.4699,5.2452,4.9606,4.4095,3.9581,A
1.9652,4.5017,5.2403,4.9238,4.4207,3.9638,A
1.9918,4.5109,5.2183,4.9036,4.3983,3.9615,A
1.9856,4.5429,5.19,4.8787,4.3886,4.0341,A
1.9766,4.6197,5.24,4.8797,4.3927,3.9725,A
1.9336,4.6573,5.2435,4.8759,4.3693,3.9165,A
1.9233,4.6567,5.2502,4.8357,4.3613,3.9459,A
1.8991,4.6595,5.2539,4.8107,4.3806,3.9512,A
1.8981,4.6528,5.2075,4.8124,4.3634,3.9826,A
1.9092,4.6852,5.1953,4.8024,4.3624,3.9696,A
1.912,4.6549,5.1987,4.7962,4.3482,3.9844,A
1.9523,4.7287,5.1993,4.811,4.3281,3.9545,A
1.9369,4.8092,5.203,4.7745,4.3147,3.941,A
1.955,4.8197,5.193,4.7224,4.3149,3.9489,A
2.0457,4.7969,5.1677,4.7212,4.3067,3.9266,A
2.0416,4.8058,5.1651,4.7205,4.2286,3.8955,A
2.0655,4.8076,5.1713,4.739,4.1559,3.9187,A
2.0584,4.8235,5.1709,4.8052,4.1349,3.9142,A
2.0629,4.8596,5.171,4.7422,4.1954,3.851,A
2.0813,4.8606,5.1662,4.6857,4.0008,3.8372,A
2.0658,4.8633,5.1077,4.7194,3.7009,3.8235,A
2.029,4.8747,4.8496,4.7257,3.759,3.8535,A
2.0638,4.8729,4.5472,4.7331,3.6905,3.877,A
2.0542,4.8612,4.3384,4.6876,3.6953,3.8796,A
2.0529,4.8491,4.1679,4.6653,3.7033,3.8967,A
2.077,4.8404,4.0423,4.5543,3.8589,3.9045,A
2.0755,4.8464,3.9714,4.447,3.8907,3.9092,A
2.0875,4.8522,4.0417,4.4055,3.9471,4.1818,A
2.1465,4.8517,4.0209,4.3973,3.9933,4.2455,A
2.166,4.8489,4.0385,4.3949,4.0258,4.2399,A
2.179,4.8339,4.0462,4.4032,4.0397,4.2268,A
2.2057,4.8179,4.044,4.3423,4.0431,4.1999,A
2.218,4.835,4.0037,4.3672,4.0002,4.2107,A
2.2106,4.8062,3.9976,4.3434,3.99,4.2171,A
2.1939,4.8015,4.0028,4.3505,4.0713,4.2254,A
2.2364,4.752,4.0107,4.3991,4.1301,4.1575,A
2.2438,4.6356,3.8229,4.3876,4.2005,4.169,A
2.2598,4.5679,3.7553,4.3532,4.2132,4.2359,A
2.2509,4.5675,3.7796,4.3494,4.2289,4.2241,A
2.2577,4.552,3.9675,4.3672,4.2238,4.2108,A
2.2573,4.5568,4.0201,4.4133,4.3066,4.1518,A
2.2937,4.5288,4.0882,4.4501,4.3312,4.1536,A
2.378,4.5306,4.1346,4.5231,4.3367,4.1231,A
2.3824,4.4263,4.1467,4.5364,4.3853,4.1127,A
2.4096,4.3514,4.1442,4.5603,4.3924,4.1285,A
2.5122,4.3484,4.1656,4.568,4.3932,4.1299,A
2.4543,4.427,4.1709,4.5517,4.4343,4.1244,A
2.4591,4.4692,4.1919,4.5563,4.4593,4.1189,A
2.4398,4.4436,4.1583,4.5216,4.4949,4.0944,A
2.4299,4.4053,4.1876,4.4069,4.5071,4.0988,A
2.4264,4.3564,4.1823,4.4657,4.4584,4.1441,A
2.424,4.3488,4.1814,4.494,4.4514,4.2431,A
2.4375,4.3536,4.1785,4.5395,4.4563,4.359,A
2.4538,4.3305,4.2261,4.6246,4.3871,4.3813,A
2.4444,4.3321,4.2706,4.6515,4.3709,4.3638,A
2.4332,4.3595,4.309,4.654,4.3659,4.3576,A
2.4375,4.3364,4.3035,4.6891,4.3585,4.3613,A
2.4282,4.3964,4.2916,4.6921,4.2796,4.3619,A
2.453,4.2874,4.2809,4.6925,4.2857,4.3659,A
2.4403,4.2255,4.2143,4.6864,4.2898,4.1245,A
2.3971,4.2433,4.1897,4.691,4.2565,4.0393,A
2.3526,4.2648,4.169,4.6732,4.2469,4.0616,A
2.3346,4.2618,4.1633,4.6501,4.2706,4.073,A
2.3427,4.2472,4.1977,4.6332,4.268,4.1129,A
2.3759,4.2415,4.199,4.58,4.3484,4.1332,A
2.4007,4.2491,4.2131,4.5755,4.3584,4.1488,A
2.4177,4.2274,4.2315,4.5674,4.3418,4.1612,A
2.3818,4.2444,4.2212,4.5434,4.3478,4.1613,A
2.3671,4.2553,4.2768,4.5556,4.2928,4.1489,A
2.4049,4.2612,4.2904,4.6012,4.2788,4.098,A
2.4436,4.2724,4.2687,4.6415,4.2479,4.1262,A
2.425,4.2744,4.1277,4.7239,4.3118,4.1386,A
2.4213,4.2615,4.1134,4.791,4.2465,4.1556,A
2.4006,4.2432,3.9923,4.8116,4.2182,4.1523,A
2.3213,4.255,3.9106,4.7617,4.2373,4.1627,A
2.2987,4.3033,3.8924,4.7656,4.2305,4.1587,A
2.2831,4.2602,3.9027,4.7443,4.2523,4.1445,A
2.1494,4.2398,3.9406,4.7427,4.2833,4.134,A
2.1382,4.1438,4.0429,4.7689,4.2461,4.1354,A
2.1182,4.0242,4.0051,4.7552,4.2109,4.1591,A
2.1086,3.9948,4.0532,4.7296,4.1639,4.1689,A
2.1223,3.9913,4.0663,4.7209,4.1355,4.163,A
2.171,3.9915,4.1077,4.6553,4.1381,4.1281,A
2.1601,4.0317,4.1262,4.6162,4.1237,4.0239,A
2.109,4.0132,4.1359,4.527,4.1442,3.9158,A
2.1072,4.018,4.0782,4.4365,4.1867,3.9765,A
2.1217,4.0235,4.0185,4.3981,4.1847,3.9684,A
2.1338,3.998,3.9796,4.3733,4.1786,3.9504,A
2.1317,3.9543,3.9822,4.3321,4.1899,3.9692,A
2.1242,3.856,3.9732,4.3664,4.2536,4.006,A
2.1002,3.9418,3.9711,4.4513,4.2325,3.9908,A
2.0804,3.957,3.9974,4.5133,4.2107,4.0032,A
2.0733,4.0162,4.0185,4.5641,4.2068,4.0783,A
2.0836,4.0811,4.0207,4.7096,4.2564,4.0813,A
2.0969,4.0884,4.0438,4.7932,4.2886,4.0344,A
2.0652,4.1795,4.0223,4.7954,4.2961,4.0058,A
1.9958,4.1508,4.022,4.8894,4.2075,3.9659,A
1.9909,4.1294,4.0089,4.9154,4.1883,3.9395,A
1.9672,4.1908,3.9775,4.9269,4.137,3.9058,A
1.9632,4.1828,4.0062,4.9911,4.0883,3.8997,A
1.9763,4.306,4.0062,5.042,4.1248,3.9381,A
1.9442,4.4462,3.9586,5.0282,4.1458,3.9493,A
1.9397,4.4457,3.9746,5.0182,4.1449,3.9069,A
2.0158,4.4472,4.0182,4.9744,4.0402,3.8959,A
2.1012,4.4321,3.995,4.89,4.0378,3.9032,A
2.101,4.4316,4.0895,4.874,4.1226,3.9231,A
2.1157,4.4109,4.0943,4.8703,4.1871,3.9135,A
2.1114,4.3725,4.1022,4.8511,4.1453,3.9184,A
2.1052,4.3763,4.0855,4.8568,4.125,3.914,A
2.1866,4.3804,4.0448,4.8714,4.1414,3.9547,A
2.1938,4.3956,3.9571,4.8853,4.2245,3.9933,A
2.1871,4.4981,3.9792,4.9717,4.3696,4.0083,A
2.2213,4.6274,4.0243,5.0235,4.4445,4.0228,A
2.2297,4.6572,4.0527,5.0785,4.4504,4.0705,A
2.1997,4.7047,4.0599,5.1034,4.4697,4.175,A
2.2211,4.7783,4.0737,5.2155,4.505,4.2149,A
2.2195,4.8373,4.122,5.2384,4.4963,4.1864,A
2.2364,4.9097,4.1549,5.3108,4.5401,4.1777,A
2.216,4.9416,4.1544,5.4053,4.5394,4.2019,A
2.2043,4.9369,4.1625,5.4026,4.5441,4.2063,A
2.2484,4.9623,4.2244,5.4412,4.5477,4.1735,A
2.2958,4.9588,4.2368,5.4738,4.4842,4.1846,A
2.3025,4.9446,4.2755,5.4435,4.5094,4.2147,A
2.3514,4.9679,4.2694,5.4849,4.5043,4.2353,A
2.3649,4.9825,4.3034,5.543,4.5284,4.3076,A
2.3578,4.9597,4.381,5.504,4.4881,4.3111,A
2.3494,5.0003,4.434,5.5163,4.4477,4.3411,A
2.3645,4.9783,4.4703,5.5636,4.5463,4.382,A
2.3907,4.9902,4.5095,5.578,4.6411,4.4203,A
2.3742,5.0528,4.598,5.5897,4.6541,4.4375,A
2.3684,5.0358,4.6428,5.6134,4.6622,4.4494,A
2.3752,5.0353,4.7138,5.5842,4.6546,4.4547,A
2.3629,4.9738,4.7029,5.5888,4.6202,4.4133,A
2.334,4.9116,4.7757,5.5874,4.624,4.4194,A
2.3284,4.9324,4.8169,5.5776,4.6256,4.4538,A
2.3239,4.9265,4.8417,5.5819,4.6271,4.4522,A
2.2551,4.9283,4.8744,5.6252,4.6376,4.446,A
2.236,4.9447,4.8483,5.6251,4.61,4.4446,A
2.2162,4.9468,4.8964,5.6454,4.5531,4.4645,A
2.2183,4.9565,4.9275,5.7108,4.5481,4.4666,A
2.2601,4.9527,4.9418,5.7387,4.5551,4.5117,A
2.1921,4.9812,4.9597,5.7524,4.5147,4.5015,A
2.1717,4.973,4.9604,5.7718,4.4566,4.4803,A
2.1573,4.9072,4.9608,5.7424,4.3411,4.4701,A
2.1176,4.8152,4.9341,5.7258,4.3186,4.4688,A
2.1046,4.8208,4.9094,5.7119,4.3206,4.4529,A
2.095,4.7771,4.8913,5.7102,4.2945,4.456,A
2.0491,4.6767,4.8793,5.6591,4.2819,4.5426,A
2.0726,4.6297,4.8562,5.6547,4.3926,4.537,A
2.0824,4.6082,4.8659,5.6141,4.3871,4.475,A
2.1007,4.5733,4.9109,5.5448,4.378,4.4561,A
2.1158,4.5756,4.946,5.5656,4.3713,4.4794,A
2.0704,4.5608,4.9399,5.5265,4.3567,4.5138,A
2.0203,4.5867,4.9854,5.4863,4.3626,4.4847,A
2.0074,4.5643,4.9753,5.498,4.3213,4.4842,A
1.9652,4.508,4.9695,5.4426,4.3798,4.4673,A
1.9431,4.4518,4.9539,5.3899,4.4104,4.3664,A
1.9927,4.4358,4.91,5.4138,4.4179,4.3476,A
2.0019,4.3654,4.89,5.3844,4.4301,4.3174,A
1.9599,4.3397,4.8728,5.4075,4.3032,4.2696,A
1.9303,4.3033,4.8685,5.3873,4.1615,4.2545,A
1.9651,4.2563,4.8019,5.3757,4.145,4.2448,A
2.0065,4.3468,4.7575,5.3826,4.128,4.2174,A
2.0197,4.3447,4.7524,5.4247,4.1212,4.2337,A
2.0465,4.3515,4.8383,5.4567,4.1203,4.2563,A
2.1874,4.342,4.8218,5.4777,4.0972,4.2208,A
2.1929,4.3929,4.7635,5.4988,4.1138,4.2007,A
2.1469,4.4273,4.7106,5.5158,4.1451,4.2051,A
2.1743,4.434,4.7036,5.4932,4.1159,4.1917,A
2.1847,4.462,4.7043,5.5246,4.0874,4.184,A
2.2042,4.4718,4.6631,5.5636,4.2186,4.1551,A
2.1839,4.4442,4.6201,5.5057,4.3051,4.1765,A
2.115,4.5032,4.6491,5.5248,4.3252,4.1317,A
2.1053,4.5382,4.6892,5.5848,4.3881,4.1989,A
2.1116,4.603,4.7901,5.5672,4.4652,4.2053,A
2.124,4.7553,4.8072,5.6156,4.5437,4.2593,A
2.1206,4.8138,4.8642,5.6836,4.5721,4.3192,A
2.1174,4.8642,4.9301,5.6921,4.6031,4.3145,A
2.1049,4.9365,4.9643,5.6972,4.7011,4.2817,A
2.1611,4.9618,4.988,5.7406,4.7033,4.1502,A
2.2416,5.0112,4.9918,5.7422,4.763,4.1175,A
2.2129,4.9617,4.9941,5.7587,4.7796,4.1595,A
2.2052,4.9809,5.0239,5.763,4.7889,4.1957,A
2.2012,4.9981,4.9919,5.7589,4.8003,4.1483,A
2.2579,4.9878,5.0066,5.7718,4.8046,4.1018,A
2.2994,4.9748,4.9812,5.7842,4.8129,4.0935,A
2.2899,4.97,5.0125,5.7871,4.8148,4.0736,A
2.2949,4.964,5.0192,5.7895,4.7892,4.0786,A
2.2889,4.9707,5.0229,5.7631,4.7647,4.0628,A
2.2792,4.9925,5.0228,5.7307,4.787,4.042,A
2.262,4.9991,4.9965,5.71,4.7752,4.0446,A
2.3336,5.062,4.9976,5.6514,4.7901,4.0538,A
2.3531,5.0667,4.9994,5.6149,4.7918,4.0374,A
2.3326,5.0173,5.0008,5.5961,4.7978,4.047,A
2.3256,4.9694,5.0032,5.5676,4.8083,4.0815,A
2.3362,4.9677,4.9555,5.5573,4.8129,4.0898,A
2.3352,5.0264,4.8777,5.5418,4.8567,4.0919,A
2.2535,5.0727,4.8399,5.515,4.8992,4.1707,A
2.2687,5.0734,4.8924,5.4943,4.8872,4.1704,A
2.2558,5.0707,4.8899,5.452,4.907,4.2047,A
2.2335,5.0672,4.8891,5.4249,4.9186,4.1989,A
2.2301,5.0441,4.8883,5.4018,4.9625,4.1929,A
2.2414,5.0465,4.8714,5.3542,4.9039,4.1958,A
2.2622,5.0885,4.8728,5.3609,4.8586,4.1883,A
2.2779,5.0969,4.8465,5.3207,4.8404,4.1735,A
2.2847,5.0714,4.8013,5.2381,4.8136,4.0846,A
2.3785,5.0639,4.6907,5.232,4.7534,4.0727,A
2.3889,4.9715,4.662,5.1519,4.6984,3.9823,A
2.4324,4.928,4.5862,5.0179,4.6789,3.8764,A
2.5041,4.8839,4.4881,4.9633,4.6684,3.8701,A
2.535,4.8408,4.4564,4.9177,4.568,3.8813,A
2.4965,4.9134,4.461,4.775,4.5413,3.8542,A
2.413,4.8759,4.5096,4.7479,4.353,3.8671,A
2.3953,4.9157,4.5722,4.6796,4.2346,3.8244,A
2.3878,4.9441,4.4798,4.6683,4.212,3.9008,A
2.3904,4.9408,4.4772,4.6568,4.205,3.9579,A
2.339,4.9419,4.4167,4.6727,4.2504,3.9491,A
2.2966,4.9844,4.3781,4.6384,4.2231,3.9887,A
2.3187,5.0061,4.3108,4.6292,4.2245,4.0847,A
2.2924,5.0058,4.3034,4.6885,4.1966,4.2396,A
2.3603,4.9914,4.282,4.7348,4.1955,4.2824,A
2.3545,4.9666,4.293,4.7446,4.1564,4.3502,A
2.3587,4.9725,4.3031,4.8058,4.145,4.35,A
2.315,4.9048,4.2774,4.8293,4.1208,4.3634,A
2.3089,4.9026,4.2616,4.8385,4.1127,4.4536,A
2.3255,4.9561,4.2797,4.8578,4.1046,4.5381,A
2.363,5.0057,4.3001,4.8649,4.089,4.554,A
2.3443,5.0442,4.2717,4.8919,4.1628,4.5578,A
2.3863,4.9828,4.2316,4.8383,4.1486,4.5582,A
2.3719,4.925,4.2174,4.8278,4.0812,4.5119,A
2.3358,4.8711,4.1207,4.862,4.1019,4.4911,A
2.3387,4.8835,4.1271,4.9448,4.1054,4.4742,A
2.3365,4.9112,4.0549,4.982,4.1067,4.4784,A
2.3369,4.9695,4.0353,4.9716,4.0838,4.4785,A
2.3376,4.9902,4.0478,4.9958,4.1616,4.4802,A
2.3467,4.9693,4.0644,5.002,4.2582,4.4703,A
2.3556,4.9657,4.0221,5.045,4.5261,4.4744,A
2.3312,4.9636,3.9817,5.0136,4.5741,4.5198,A
2.2285,4.9192,3.9845,4.9834,4.5763,4.5283,A
2.2066,4.897,3.9897,4.9744,4.5534,4.5277,A
2.1976,4.8865,3.988,4.9742,4.4977,4.5212,A
2.1128,4.8622,3.9867,4.9747,4.4884,4.5176,A
2.0825,4.8462,4.0035,4.9792,4.49,4.4629,A
2.0968,4.753,3.9348,5.0039,4.4946,4.4698,A
2.1054,4.734,3.86,5.0098,4.5106,4.4831,A
2.1479,4.6925,3.706,5.0299,4.5283,4.4783,A
2.1586,4.6273,3.6694,5.0062,4.5218,4.428,A
2.1886,4.6097,3.6453,4.984,4.5313,4.4036,A
2.1825,4.6644,3.6353,4.9528,4.5369,4.4098,A
2.1882,4.6504,3.6455,4.9509,4.54,4.3894,A
2.1728,4.6241,3.624,4.944,4.5356,4.3306,A
2.1844,4.6806,3.6744,4.8774,4.5262,4.1969,A
2.1496,4.7076,3.7378,4.8726,4.5244,4.1538,A
2.2289,4.8012,3.7274,4.8815,4.5575,4.0659,A
2.2893,4.816,3.7258,4.8665,4.5686,4.0632,A
2.2947,4.8134,3.7368,4.8639,4.5821,4.0331,A
2.304,4.8564,3.7068,4.8569,4.5961,3.9041,A
2.2949,4.8181,3.7128,4.8749,4.6038,3.7036,A
2.2302,4.7722,3.723,4.8612,4.6379,3.7125,A
2.2421,4.7255,3.7401,4.7767,4.6071,3.67,A
